11,0.0,interiér
11,0.0,projít
11,0.0,dávný
11,0.0,doba
11,0.0,rekonstrukce
11,0.0,jiné
11,0.0,stěna
11,0.0,zmizet
11,0.0,vzhledný
11,0.0,žluto-hnědý
11,0.0,hospodský
11,0.0,barva
11,0.0,prostora
11,0.0,získat
11,0.0,stupínek
11,0.0,dobro
11,0.0,atraktivita
11,0.0,mečet
11,0.0,dát
11,0.0,restaurant
11,0.0,jméno
11,0.0,viset
11,0.0,jeden
11,0.0,stěna
11,0.0,hlavní
11,0.0,loď
11,0.0,silně
11,0.0,pochybovat
11,0.0,zlatý
11,0.0,dřívějšek
11,0.0,každopádně
11,0.0,působit
11,0.0,interiér
11,0.0,vzdušně
11,0.0,vzdušně
11,0.0,zapracovat
11,0.0,ukrytí
11,0.0,stolovací
11,0.0,potřeba
11,0.0,umístit
11,0.0,vhodně
11,0.0,vinotéka
11,0.0,celkový
11,0.0,pocit
11,0.0,posezení
11,0.0,ještě
11,0.0,dobrý
11,0.0,obsluha
11,0.0,přes
11,0.0,absence
11,0.0,plac
11,0.0,opravdu
11,0.0,skoro
11,0.0,vůbec
11,0.0,vidět
11,0.0,vcelku
11,0.0,pozorný
11,0.0,zvládat
11,0.0,služba
11,0.0,odpovídající
11,0.0,standard
11,0.0,člověk
11,0.0,očekávat
11,0.0,bílý
11,0.0,rukavička
11,0.0,rámec
11,0.0,běžný
11,0.0,servis
11,0.0,dostat
11,0.0,podvečerní
11,0.0,set
11,0.0,zahajovat
11,0.0,grilovaný
11,0.0,kozí
11,0.0,sýr
11,0.0,pečený
11,0.0,červený
11,0.0,řepa
11,0.0,rukolový
11,0.0,salátka
11,0.0,stříknutý
11,0.0,balzamikův
11,0.0,ocet
11,0.0,sklenička
11,0.0,rozlévaný
11,0.0,červený
11,0.0,víno
11,0.0,odrůda
11,0.0,Caberneta
11,0.0,Sauvigno
12,0.0,restaurace
12,0.0,chodit
12,0.0,tři
12,0.0,rok
12,0.0,pracovat
12,0.0,IBC
12,0.0,poslední
12,0.0,rok
12,0.0,skvělý
12,0.0,jídlo
12,0.0,pití
12,0.0,zlepšit
12,0.0,chuť
12,0.0,kvalita
12,0.0,jídlo
12,0.0,lepší
12,0.0,určitě
12,0.0,obsluha
12,0.0,strašný
12,0.0,scházet
12,0.0,mladý
12,0.0,ochotný
12,0.0,slečna
12,0.0,usměvavý
12,0.0,číšník
12,0.0,poslední
12,0.0,týden
12,0.0,měnit
12,0.0,zaměstnanec
12,0.0,Nové
12,0.0,slečna
12,0.0,ochotný
12,0.0,arogantní
12,0.0,zeptat
12,0.0,vybrat
12,0.0,povědět
12,0.0,donést
12,0.0,jiný
12,0.0,jídlo
12,0.0,trapný
12,0.0,říkat
12,0.0,dobrý
12,0.0,jídlo
12,0.0,chodit
12,0.0,restaurace
12,0.0,chodit
12,0.0,tři
12,0.0,rok
12,0.0,pracovat
12,0.0,IBC
12,0.0,poslední
12,0.0,rok
12,0.0,skvělý
12,0.0,jídlo
12,0.0,pití
12,0.0,zlepšit
12,0.0,chuť
12,0.0,kvalita
12,0.0,jídlo
12,0.0,lepší
12,0.0,určitě
12,0.0,obsluha
12,0.0,strašný
12,0.0,scházet
12,0.0,mladý
12,0.0,ochotný
12,0.0,slečna
12,0.0,usměvavý
12,0.0,číšník
12,0.0,poslední
12,0.0,týden
12,0.0,měnit
12,0.0,zaměstnanec
12,0.0,Nové
12,0.0,slečna
12,0.0,ochotný
12,0.0,arogantní
12,0.0,zeptat
12,0.0,vybrat
12,0.0,povědět
12,0.0,donést
12,0.0,jiný
12,0.0,jídlo
12,0.0,trapný
12,0.0,říkat
12,0.0,dobrý
12,0.0,jídlo
12,0.0,chodit
13,0.0,průměrný
13,0.0,pivnice
13,0.0,čep
13,0.0,stálý
13,0.0,nabídka
13,0.0,plus
13,0.0,jeden
13,0.0,rotující
13,0.0,pípa
13,0.0,střídat
13,0.0,různý
13,0.0,druh
13,0.0,pivo
13,0.0,pivo
13,0.0,úplně
13,0.0,špatný
13,0.0,obsluha
13,0.0,příjemný
13,0.0,číšník
13,0.0,snažit
13,0.0,vtipný
13,0.0,říkat
13,0.0,kolik
13,0.0,dnes
13,0.0,vypít
13,0.0,prý
13,0.0,veslo
13,0.0,kuchyň
13,0.0,mít
13,0.0,několik
13,0.0,panák
13,0.0,tvrdý
13,0.0,alkohol
13,0.0,pivo
13,0.0,jestli
13,0.0,pravda
13,0.0,moct
13,0.0,posoudit
13,0.0,jídlo
13,0.0,objednat
13,0.0,žebro
13,0.0,tatarák
13,0.0,smažený
13,0.0,sýr
13,0.0,hranolek
13,0.0,cigára
13,0.0,chléb
13,0.0,nudlička
13,0.0,bramboráček
13,0.0,žebro
13,0.0,prý
13,0.0,trošku
13,0.0,suchý
13,0.0,dobrý
13,0.0,Tatarák
13,0.0,velice
13,0.0,dobře
13,0.0,dochucený
13,0.0,cibule
13,0.0,zamíchaný
13,0.0,tatarák
13,0.0,nakrájet
13,0.0,opravdu
13,0.0,velice
13,0.0,silný
13,0.0,kus
13,0.0,smažený
13,0.0,sýr
13,0.0,dobrý
13,0.0,hranolek
13,0.0,kupovaný
13,0.0,cigáro
13,0.0,klasický
13,0.0,pivnice
13,0.0,špatná
13,0.0,speciální
13,0.0,hospoda
13,0.0,opravdu
13,0.0,přehršel
13,0.0,průměrný
13,0.0,pivnice
13,0.0,čep
13,0.0,stálý
13,0.0,nabídka
13,0.0,plus
13,0.0,jeden
13,0.0,rotující
13,0.0,pípa
13,0.0,střídat
13,0.0,různý
13,0.0,druh
13,0.0,pivo
13,0.0,pivo
13,0.0,úplně
13,0.0,špatný
13,0.0,obsluha
13,0.0,příjemný
13,0.0,číšník
13,0.0,snažit
13,0.0,vtipný
13,0.0,říkat
13,0.0,kolik
13,0.0,dnes
13,0.0,vypít
13,0.0,prý
13,0.0,veselit
14,0.0,hostinec
14,0.0,dřevák
14,0.0,nacházet
14,0.0,zrekonstruovaný
14,0.0,suterén
14,0.0,činžovní
14,0.0,dům
14,0.0,otevřít
14,0.0,rok
14,0.0,#num#
14,0.0,doba
14,0.0,ještě
14,0.0,stihnout
14,0.0,pokrýt
14,0.0,patina
14,0.0,opotřebovanost
14,0.0,vybavení
14,0.0,stále
14,0.0,zářit
14,0.0,novota
14,0.0,čistota
14,0.0,interiér
14,0.0,sestávající
14,0.0,dva
14,0.0,místnost
14,0.0,poměrně
14,0.0,jednoduchý
14,0.0,výzdoba
14,0.0,hlava
14,0.0,moc
14,0.0,lámat
